ID,Manzana,Lote,Superficie,Estado,Cuota,Total,Descuento,Contado,Entrega ,
"001-RESIDENCIAL ALTO PARAISO
",,,,,,,,,,
39-5-3,5,3,,Vendido,180000,23400000,0.4,14040000,,39
39-5-4,5,4,489.56,Cancelado,,0,0.4,0,,39
39-5-5,5,5,488.58,Cancelado,,0,0.4,0,,39
39-5-6,5,6,,Cancelado,,0,0.4,0,,39
39-5-7,5,7,486.63,Cancelado,,0,0.4,0,,39
39-5-8,5,8,,Vendido,,0,0.4,0,,39
39-5-9,5,9,,Vendido,,0,0.4,0,,39
39-5-10,5,10,,Vendido,,0,0.4,0,,39
39-5-11,5,11,482.72,Libre,220000,28600000,0.4,17160000,,39
39-5-12,5,12,,Vendido,,0,0.4,0,,39
39-5-13,5,13,,Libre,150000,19500000,0.4,11700000,,39
39-5-14,5,14,,Libre,150000,19500000,0.4,11700000,,39
39-6-1,6,1,,Vendido,,0,0.4,0,,39
39-6-2,6,2,,Vendido,,0,0.4,0,,39
39-6-3,6,3,,Vendido,,0,0.4,0,,39
39-6-4,6,4,,Vendido,,0,0.4,0,,39
39-6-5,6,5,480,Libre,220000,28600000,0.4,17160000,,39
39-6-6,6,6,480,Libre,220000,28600000,0.4,17160000,,39
39-6-7,6,7,480,Libre,220000,28600000,0.4,17160000,,39
39-6-8,6,8,,Vendido,,0,0.4,0,,39
39-6-9,6,9,,Vendido,,0,0.4,0,,39
39-6-10,6,10,,Vendido,,0,0.4,0,,39
39-6-11,6,11,,Vendido,,0,0.4,0,,39
39-6-12,6,12,,Vendido,,0,0.4,0,,39
39-6-13,6,13,,Vendido,,0,0.4,0,,39
39-6-14,6,14,,Vendido,,0,0.4,0,,39
39-7-1,7,1,,Vendido,,0,0.4,0,,39
39-7-2,7,2,501.14,Libre,250000,32500000,0.4,19500000,,39
39-7-3,7,3,500.16,Libre,250000,32500000,0.4,19500000,,39
39-7-4,7,4,499.18,Libre,250000,32500000,0.4,19500000,,39
39-7-5,7,5,498.2,Libre,250000,32500000,0.4,19500000,,39
39-7-6,7,6,497.23,Libre,250000,32500000,0.4,19500000,,39
39-7-7,7,7,496.25,Libre,250000,32500000,0.4,19500000,,39
39-7-8,7,8,,Vendido,,0,0.4,0,,39
39-7-9,7,9,,Vendido,,0,0.4,0,,39
39-7-10,7,10,,Vendido,,0,0.4,0,,39
39-8-1,8,1,480,Libre,280000,36400000,0.4,21840000,,39
39-8-2,8,2,480,Libre,250000,32500000,0.4,19500000,,39
39-8-3,8,3,480,Libre,250000,32500000,0.4,19500000,,39
39-8-4,8,4,480,Libre,250000,32500000,0.4,19500000,,39
39-8-5,8,5,480,Libre,250000,32500000,0.4,19500000,,39
39-8-6,8,6,480,Libre,250000,32500000,0.4,19500000,,39
39-8-7,8,7,480,Libre,250000,32500000,0.4,19500000,,39
39-8-8,8,8,,Vendido,,0,0.4,0,,39
39-8-9,8,9,,Libre,1500000,195000000,0.4,117000000,,39
39-8-10,8,10,,Vendido,,0,0.4,0,,39
39-9-1,,,,Edificio Publico,,0,,,,
39-9-2,,,,Plaza,,0,,,,
"040-RESIDENCIAL DERLIS JULIAN
",,,,,,,,,,
40-1-1,1,1,,Vendido,750000,97500000,0.4,39000000,,40
40-1-2,1,2,,Libre,700000,91000000,0.4,36400000,,40
40-1-3,1,3,,Libre,700000,91000000,0.4,36400000,,40
40-1-4,1,4,,Vendido,,0,0.4,0,,40
40-1-5,1,5,,Vendido,,0,0.4,0,,40
40-1-6,1,6,,Vendido,,0,0.4,0,,40
40-1-7,1,7,,Vendido,,0,0.4,0,,40
40-1-8,1,8,,Vendido,,0,0.4,0,,40
40-1-9,1,9,,Reserva de propietario,,0,0.4,0,,40
40-1-10,1,10,,Libre,750000,97500000,0.4,39000000,,40
40-1-11,1,11,,Vendido,,0,0.4,0,,40
40-1-12,1,12,,Vendido,,0,0.4,0,,40
40-1-13,1,13,,Vendido,,0,0.4,0,,40
40-1-14,1,14,,Vendido,,0,0.4,0,,40
40-1-15,1,15,,Vendido,,0,0.4,0,,40
40-1-16,1,16,,Vendido,,0,0.4,0,,40
40-1-17,1,17,,Vendido,,0,0.4,0,,40
40-1-18,1,18,,Vendido,750000,97500000,0.4,39000000,,40
40-1-19,1,19,,Libre,750000,97500000,0.4,39000000,,40
40-2-2,2,2,,Vendido,,0,0.4,0,,40
40-2-3,2,3,,Vendido,,0,0.4,0,,40
40-2-4,2,4,,Vendido,,0,0.4,0,,40
40-2-5,2,5,,Vendido,,0,0.4,0,,40
40-2-6,2,6,,Vendido,,0,0.4,0,,40
40-2-7,2,7,,Vendido,,0,0.4,0,,40
40-2-8,2,8,,Vendido,,0,0.4,0,,40
40-2-9,2,9,,Reserva de propietario,,0,0.4,0,,40
40-2-10,2,10,,Reserva de propietario,,0,0.4,0,,40
40-2-11,2,11,,Reserva de propietario,,0,0.4,0,,40
40-2-12,2,12,,Reserva de propietario,,0,0.4,0,,40
40-2-13,2,13,,Vendido,,0,0.4,0,,40
40-2-14,2,14,,Libre,990000,128700000,0.4,51480000,,40
40-2-15,2,15,,Vendido,,0,0.4,0,,40
40-2-16,2,16,,Vendido,,0,0.4,0,,40
40-2-17,2,17,,Vendido,,0,0.4,0,,40
40-2-18,2,18,,Libre,990000,128700000,0.4,51480000,,40
40-2-19,2,19,,Reserva de propietario,,0,0.4,0,,40
40-2-20,2,20,,Reserva de propietario,,0,0.4,0,,40
40-2-21,2,21,,Libre,990000,128700000,0.4,51480000,,40
40-2-22,2,22,,Vendido,,0,0.4,0,,40
40-2-23,2,23,,Vendido,,0,0.4,0,,40
40-2-24,2,24,,Vendido,,0,0.4,0,,40
40-P-1,P,1,,Plaza,,0,,,,
"041-RESIDENCIAL SAN AGUSTIN
",,,,,,,,,,
41-1-1,1,1,402.81,Libre,650000,84500000,0.4,50700000,,41
41-1-2,1,2,427.16,Vendido,,0,0.4,0,,41
41-1-3,1,3,443.17,Libre,600000,78000000,0.4,46800000,,41
41-1-4,1,4,452.91,Libre,600000,78000000,0.4,46800000,,41
41-1-5,1,5,403.35,Libre,600000,78000000,0.4,46800000,,41
41-1-6,1,6,403.34,Libre,550000,71500000,0.4,42900000,,41
41-1-7,1,7,403.34,Libre,550000,71500000,0.4,42900000,,41
41-1-8,1,8,403.34,Libre,550000,71500000,0.4,42900000,,41
41-1-9,1,9,403.34,Libre,550000,71500000,0.4,42900000,,41
41-1-10,1,10,639.08,Libre,650000,84500000,0.4,50700000,,41
41-2-1,2,1,407.18,Vendido,,0,0.4,0,,41
41-2-2,2,2,407.18,Vendido,,0,0.4,0,,41
41-2-3,2,3,407.18,Libre,500000,65000000,0.4,39000000,,41
41-2-4,2,4,407.18,Vendido,,0,0.4,0,,41
41-2-5,2,5,407.16,Vendido,,0,0.4,0,,41
41-2-6,2,6,360.72,Libre,450000,58500000,0.4,35100000,,41
41-2-7,2,7,360.72,Libre,450000,58500000,0.4,35100000,,41
41-2-8,2,8,360.72,Libre,450000,58500000,0.4,35100000,,41
41-2-9,2,9,360.72,Libre,450000,58500000,0.4,35100000,,41
41-2-10,2,10,360.72,Libre,480000,62400000,0.4,37440000,,41
41-2-11,2,11,360.72,Libre,480000,62400000,0.4,37440000,,41
41-2-12,2,12,360.72,Libre,480000,62400000,0.4,37440000,,41
41-2-13,2,13,360.72,Libre,480000,62400000,0.4,37440000,,41
41-3-1,3,1,,Reserva de propietario,,0,0.4,0,,41
41-3-2,3,2,,Reserva de propietario,,0,0.4,0,,41
41-3-3,3,3,369.39,Vendido,,0,0.4,0,,41
41-3-4,3,4,369.39,Vendido,,0,0.4,0,,41
41-3-5,3,5,,Reserva de propietario,,0,0.4,0,,41
41-3-6,3,6,,Reserva de propietario,,0,0.4,0,,41
41-3-7,3,7,,Reserva de propietario,,0,0.4,0,,41
41-3-8,3,8,,Reserva de propietario,,0,0.4,0,,41
41-3-9,3,9,,Reserva de propietario,,0,0.4,0,,41
41-3-10,3,10,,Reserva de propietario,,0,0.4,0,,41
41-3-11,3,11,,Reserva de propietario,,0,0.4,0,,41
41-3-12,3,12,,Reserva de propietario,,0,0.4,0,,41
41-3-13,3,13,,Reserva de propietario,,0,0.4,0,,41
41-3-14,3,14,,Reserva de propietario,,0,0.4,0,,41
41-4-1,4,1,370.28,Libre,480000,62400000,0.4,37440000,,41
41-4-2,4,2,370.29,Libre,450000,58500000,0.4,35100000,,41
41-4-3,4,3,514.83,Libre,550000,71500000,0.4,42900000,,41
41-4-4,4,4,360,Libre,400000,52000000,0.4,31200000,,41
41-4-5,4,5,360.72,Libre,400000,52000000,0.4,31200000,,41
41-4-6,4,6,360.72,Libre,400000,52000000,0.4,31200000,,41
41-4-7,4,7,360.72,Libre,400000,52000000,0.4,31200000,,41
41-4-8,4,8,372.37,Libre,400000,52000000,0.4,31200000,,41
41-4-9,4,9,373.89,Libre,420000,54600000,0.4,32760000,,41
41-4-10,4,10,360.72,Libre,420000,54600000,0.4,32760000,,41
41-4-11,4,11,360.72,Libre,420000,54600000,0.4,32760000,,41
41-4-12,4,12,360.72,Libre,420000,54600000,0.4,32760000,,41
41-4-13,4,13,364.15,Libre,420000,54600000,0.4,32760000,,41
41-5-1,5,1,360,Libre,420000,54600000,0.4,32760000,,41
41-5-2,5,2,360,Libre,400000,52000000,0.4,31200000,,41
41-5-3,5,3,360,Reserva de propietario,,0,0.4,0,,41
41-5-4,5,4,360,Libre,420000,54600000,0.4,32760000,,41
41-5-5,5,5,360,Libre,420000,54600000,0.4,32760000,,41
41-5-6,5,6,360,Libre,420000,54600000,0.4,32760000,,41
41-5-7,5,7,360,Libre,420000,54600000,0.4,32760000,,41
41-5-8,5,8,360,Libre,420000,54600000,0.4,32760000,,41
41-5-9,5,9,360,Libre,420000,54600000,0.4,32760000,,41
41-5-10,5,10,360,Libre,380000,49400000,0.4,29640000,,41
41-5-11,5,11,360,Libre,400000,52000000,0.4,31200000,,41
41-5-12,5,12,360,Libre,380000,49400000,0.4,29640000,,
41-5-13,5,13,360,Libre,380000,49400000,0.4,29640000,,41
41-5-14,5,14,360,Libre,380000,49400000,0.4,29640000,,41
41-5-15,5,15,360,Libre,380000,49400000,0.4,29640000,,41
41-5-16,5,16,360,Libre,380000,49400000,0.4,29640000,,41
41-6-1,6,1,,Plaza,,0,,0,,
41-6-2,6,2,,Edificio Publico,,0,,0,,
41-6-3,6,3,360,Vendido,380000,49400000,0.4,29640000,,41
41-6-4,6,4,360,Vendido,330000,42900000,0.4,25740000,,41
41-6-5,6,5,360,Vendido,350000,45500000,0.4,27300000,,41
41-7-1,7,1,360,Libre,350000,45500000,0.4,27300000,,41
41-7-2,7,2,360,Libre,320000,41600000,0.4,24960000,,41
41-7-3,7,3,360,Vendido,400000,52000000,0.4,31200000,,41
41-7-4,7,4,360,Libre,400000,52000000,0.4,31200000,,41
41-7-5,7,5,360,Libre,400000,52000000,0.4,31200000,,41
41-7-6,7,6,360,Libre,400000,52000000,0.4,31200000,,41
41-7-7,7,7,360,Libre,400000,52000000,0.4,31200000,,41
41-7-8,7,8,360,Libre,400000,52000000,0.4,31200000,,41
41-7-9,7,9,360,Libre,400000,52000000,0.4,31200000,,41
41-7-10,7,10,368.39,Libre,400000,52000000,0.4,31200000,,41
41-7-11,7,11,361.54,Libre,380000,49400000,0.4,29640000,,41
41-7-12,7,12,360,Libre,350000,45500000,0.4,27300000,,41
41-7-13,7,13,360,Libre,350000,45500000,0.4,27300000,,41
41-7-14,7,14,360,Libre,350000,45500000,0.4,27300000,,41
41-7-15,7,15,360,Libre,350000,45500000,0.4,27300000,,41
41-7-16,7,16,360,Libre,350000,45500000,0.4,27300000,,41
41-7-17,7,17,360,Libre,350000,45500000,0.4,27300000,,41
042-RESIDENCIAL ACCA 01,,,,,,,,,,
42-1-1,1,1,808.2,Libre,900000,117000000,0.4,70200000,,42
42-1-2,1,2,402.84,Vendido,,0,0.4,0,,42
42-1-3,1,3,1034.86,Libre,980000,127400000,0.4,76440000,,42
42-1-4,1,4,579.02,Vendido,,0,0.4,0,,42
42-1-5,1,5,,Vendido,350000,45500000,0.4,27300000,,42
42-2-1,2,1,476.5,Vendido,300000,39000000,0.4,23400000,,42
42-2-2,2,2,476.5,Vendido,,0,0.4,0,,42
42-2-3,2,3,476.49,Vendido,,0,0.4,0,,42
42-2-4,2,4,360,Vendido,,0,0.4,0,,42
42-2-5,2,5,360,Vendido,,0,0.4,0,,42
42-2-6,2,6,360,Vendido,280000,36400000,0.4,21840000,,42
42-2-7,2,7,360,Cancelado,280000,36400000,0.4,21840000,,42
42-2-8,2,8,360,Vendido,,0,0.4,0,,42
42-2-9,2,9,360,Vendido,,0,0.4,0,,42
42-2-10,2,10,360,Vendido,,0,0.4,0,,42
42-2-11,2,11,360,Vendido,280000,36400000,0.4,21840000,,42
42-2-12,2,12,360,Vendido,,0,0.4,0,,42
42-2-13,2,13,360,Vendido,280000,36400000,0.4,21840000,,42
42-2-14,2,14,360,Anulado,,0,0.4,0,,42
42-2-15,2,15,360,Vendido,280000,36400000,0.4,21840000,,42
42-3-1,3,1,427.04,Vendido,480000,62400000,0.4,37440000,,42
42-3-2,3,2,427.04,Vendido,,0,0.4,0,,42
42-3-3,3,3,427.04,Vendido,,0,0.4,0,,42
42-3-4,3,4,360,Vendido,,0,0.4,0,,42
42-3-5,3,5,360,Reserva de propietario,,0,0.4,0,,42
42-3-6,3,6,360,Vendido,,0,0.4,0,,42
42-3-7,3,7,360,Vendido,,0,0.4,0,,42
42-3-8,3,8,360,Vendido,450000,58500000,0.4,35100000,,42
42-3-9,3,9,360,Vendido,,0,0.4,0,,42
42-3-10,3,10,360,Vendido,,0,0.4,0,,42
42-3-11,3,11,360,Reserva de propietario,,0,0.4,0,,42
42-3-12,3,12,360,Vendido,,0,0.4,0,,42
42-3-13,3,13,360,Vendido,,0,0.4,0,,42
42-3-14,3,14,360,Reserva de propietario,,0,0.4,0,,42
42-3-15,3,15,360,Reserva de propietario,,0,0.4,0,,42
42-4-1,4,1,377.58,Vendido,,0,0.4,0,,42
42-4-2,4,2,377.58,Vendido,,0,0.4,0,,42
42-4-3,4,3,377.58,Vendido,,0,0.4,0,,42
42-4-4,4,4,360,Vendido,,0,0.4,0,,42
42-4-5,4,5,360,Vendido,550000,71500000,0.4,42900000,,42
42-4-6,4,6,360,Vendido,550000,71500000,0.4,42900000,,42
42-4-7,4,7,360,Vendido,550000,71500000,0.4,42900000,,42
42-4-8,4,8,360,Vendido,550000,71500000,0.4,42900000,,42
42-4-9,4,9,360,Libre,550000,71500000,0.4,42900000,,42
42-4-10,4,10,360,Vendido,500000,65000000,0.4,39000000,,42
42-4-11,4,11,360,Vendido,500000,65000000,0.4,39000000,,42
42-4-12,4,12,360,Vendido,500000,65000000,0.4,39000000,,42
42-4-13,4,13,360,Vendido,500000,65000000,0.4,39000000,,42
42-4-14,4,14,360,Vendido,500000,65000000,0.4,39000000,,42
42-4-15,4,15,360,Vendido,500000,65000000,0.4,39000000,,42
42-5-1,5,1,418.77,Vendido,,0,0.4,0,,42
42-5-2,5,2,418.77,Vendido,,0,0.4,0,,42
42-5-3,5,3,433.41,Vendido,,0,0.4,0,,42
42-5-4,5,4,433.41,Vendido,600000,78000000,0.4,46800000,,42
42-5-5,5,5,,Vendido,500000,65000000,0.4,39000000,,42
42-5-6,5,6,360,Libre,500000,65000000,0.4,39000000,,42
42-5-7,5,7,360,Libre,500000,65000000,0.4,39000000,,42
42-5-8,5,8,360,Libre,500000,65000000,0.4,39000000,,42
42-5-9,5,9,360,Vendido,500000,65000000,0.4,39000000,,42
42-5-10,5,10,,Vendido,,0,0.4,0,,42
42-5-11,5,11,360,Vendido,,0,0.4,0,,42
42-5-12,5,12,360,Vendido,,0,0.4,0,,42
42-5-13,5,13,360,Vendido,,0,0.4,0,,42
42-5-14,5,14,360,Vendido,,0,0.4,0,,42
42-6-1,6,1,381.68,Vendido,600000,78000000,0.4,46800000,,42
42-6-2,6,2,381.67,Vendido,550000,71500000,0.4,42900000,,42
42-6-3,6,3,396.32,Libre,550000,71500000,0.4,42900000,,42
42-6-4,6,4,396.32,Vendido,,0,0.4,0,,42
42-6-5,6,5,360,Vendido,500000,65000000,0.4,39000000,,42
42-6-6,6,6,360,Libre,500000,65000000,0.4,39000000,,42
42-6-7,6,7,360,Vendido,500000,65000000,0.4,39000000,,42
42-6-8,6,8,360,Vendido,,0,0.4,0,,42
42-6-9,6,9,360,Vendido,,0,0.4,0,,42
42-6-10,6,10,360,Vendido,,0,0.4,0,,42
42-6-11,6,11,360,Vendido,,0,0.4,0,,42
42-6-12,6,12,360,Vendido,,0,0.4,0,,42
42-6-13,6,13,360,Vendido,500000,65000000,0.4,39000000,,42
42-6-14,6,14,360,Vendido,500000,65000000,0.4,39000000,,42
42-7-1,7,1,469.2,Vendido,400000,52000000,0.4,31200000,,42
42-7-2,7,2,469.2,Vendido,,0,0.4,0,,42
42-7-3,7,3,469.21,Vendido,,0,0.4,0,,42
42-7-4,7,4,360,Vendido,,0,0.4,0,,42
42-7-5,7,5,360,Vendido,,0,0.4,0,,42
42-7-6,7,6,360,Vendido,,0,0.4,0,,42
42-7-7,7,7,360,Vendido,,0,0.4,0,,42
42-7-8,7,8,360,Vendido,,0,0.4,0,,42
42-7-9,7,9,360,Vendido,,0,0.4,0,,42
42-7-10,7,10,,Vendido,,0,0.4,0,,42
42-7-11,7,11,360,Vendido,,0,0.4,0,,42
42-7-12,7,12,360,Vendido,,0,0.4,0,,42
42-7-13,7,13,360,Vendido,,0,0.4,0,,42
42-8-1,8,1,419.74,Vendido,,0,0.4,0,,42
42-8-2,8,2,419.74,Vendido,,0,0.4,0,,42
42-8-3,8,3,419.75,Vendido,,0,0.4,0,,42
42-8-4,8,4,360,Vendido,,0,0.4,0,,42
42-8-5,8,5,360,Vendido,,0,0.4,0,,42
42-8-6,8,6,360,Vendido,,0,0.4,0,,42
42-8-7,8,7,360,Vendido,,0,0.4,0,,42
42-8-8,8,8,360,Vendido,,0,0.4,0,,42
42-8-9,8,9,360,Vendido,,0,0.4,0,,42
42-8-10,8,10,360,Vendido,,0,0.4,0,,42
42-8-11,8,11,360,Vendido,,0,0.4,0,,42
42-8-12,8,12,360,Vendido,,0,0.4,0,,42
42-8-13,8,13,360,Vendido,,0,0.4,0,,42
42-9-1,9,1,,Plaza,,0,,,,
043-RESIDENCIAL VALENTINA,,,,,,,,,,
43-1-1,1,1,432.45,Vendido,1150000,149500000,0.5,74750000,,43
43-1-2,1,2,432.36,Vendido,1150000,149500000,0.5,74750000,,43
43-1-3,1,3,375.53,Vendido,700000,91000000,0.5,45500000,,43
43-1-4,1,4,371.22,Cancelado,700000,91000000,0.5,45500000,,43
43-1-5,1,5,366.92,Vendido,700000,91000000,0.5,45500000,,43
43-1-6,1,6,362.59,Vendido,700000,91000000,0.5,45500000,,43
43-2-1,2,1,368.61,Cancelado,1150000,149500000,0.5,74750000,,43
43-2-2,2,2,368.61,Cancelado,1150000,149500000,0.5,74750000,,43
43-2-3,2,3,368.61,Vendido,1150000,149500000,0.5,74750000,,43
43-2-4,2,4,368.61,Vendido,1150000,149500000,0.5,74750000,,43
43-2-5,2,5,368.61,Vendido,1150000,149500000,0.5,74750000,,43
43-2-6,2,6,360.08,Vendido,700000,91000000,0.5,45500000,,43
43-2-7,2,7,360.08,Libre,700000,91000000,0.5,45500000,,43
43-2-8,2,8,360.08,Libre,700000,91000000,0.5,45500000,,43
43-2-9,2,9,360.08,Libre,700000,91000000,0.5,45500000,,43
43-2-10,2,10,360.08,Libre,700000,91000000,0.5,45500000,,43
43-2-11,2,11,360.08,Libre,700000,91000000,0.5,45500000,,43
43-2-12,2,12,360.08,Libre,700000,91000000,0.5,45500000,,43
43-2-13,2,13,360.08,Libre,700000,91000000,0.5,45500000,,43
43-2-14,2,14,360.08,Reserva de propietario,,0,0.5,0,,43
43-2-15,2,15,360.08,Cancelado,700000,91000000,0.5,45500000,,43
43-2-16,2,16,360.08,Cancelado,700000,91000000,0.5,45500000,,43
43-2-17,2,17,360.08,Vendido,700000,91000000,0.5,45500000,,43
43-2-18,2,18,360.08,Vendido,700000,91000000,0.5,45500000,,43
43-2-19,2,19,360.08,Vendido,700000,91000000,0.5,45500000,,43
43-2-20,2,20,360.08,Vendido,700000,91000000,0.5,45500000,,43
43-2-21,2,21,360.08,Vendido,700000,91000000,0.5,45500000,,43
43-3-1,3,1,460.87,Vendido,1150000,149500000,0.5,74750000,,43
43-3-2,3,2,460.66,Vendido,1150000,149500000,0.5,74750000,,43
43-3-3,3,3,360.08,Vendido,700000,91000000,0.5,45500000,,43
43-3-4,3,4,360.08,Libre,700000,91000000,0.5,45500000,,43
43-3-5,3,5,360.08,Libre,700000,91000000,0.5,45500000,,43
43-3-6,3,6,360.08,Libre,700000,91000000,0.5,45500000,,43
43-3-7,3,7,360.08,Libre,650000,84500000,0.5,42250000,,43
43-3-8,3,8,360.08,Libre,650000,84500000,0.5,42250000,,43
43-3-9,3,9,360.08,Libre,650000,84500000,0.5,42250000,,43
43-3-10,3,10,360.08,Libre,650000,84500000,0.5,42250000,,43
43-1-7,,,,Plaza,,0,,,,
044-FLORES DE KO E PYTA,,,,,,,,,,
44-1-1,1,1,428.18,Libre,650000,84500000,,,,
44-1-2,1,2,367.63,Libre,600000,78000000,,,,
44-1-3,1,3,367.63,Libre,600000,78000000,,,,
44-1-4,1,4,367.63,Libre,600000,78000000,,,,
44-1-5,1,5,367.63,Libre,600000,78000000,,,,
44-1-6,1,6,367.63,Libre,600000,78000000,,,,
44-1-7,1,7,367.63,Libre,600000,78000000,,,,
44-1-8,1,8,367.63,Libre,650000,84500000,,,,
44-1-9,1,9,367.58,Libre,600000,78000000,,,,
44-1-10,1,10,367.57,Libre,550000,71500000,,,,
44-1-11,1,11,367.57,Libre,550000,71500000,,,,
44-1-12,1,12,367.57,Libre,550000,71500000,,,,
44-1-13,1,13,367.57,Libre,550000,71500000,,,,
44-1-14,1,14,367.57,Libre,550000,71500000,,,,
44-1-15,1,15,367.57,Libre,550000,71500000,,,,
44-1-16,1,16,549.2,Libre,600000,78000000,,,,
44-2-1,2,1,542.61,Libre,600000,78000000,,,,
44-2-2,2,2,396.16,Libre,500000,65000000,,,,
44-2-3,2,3,396.16,Libre,500000,65000000,,,,
44-2-4,2,4,396.16,Libre,500000,65000000,,,,
44-2-5,2,5,396.16,Libre,500000,65000000,,,,
44-2-6,2,6,396.16,Libre,500000,65000000,,,,
44-2-7,2,7,396.16,Libre,500000,65000000,,,,
44-2-8,2,8,396.16,Libre,500000,65000000,,,,
44-2-9,2,9,396.16,Libre,500000,65000000,,,,
44-2-10,2,10,396.16,Libre,500000,65000000,,,,
44-2-11,2,11,396.16,Libre,550000,71500000,,,,
44-3-1,3,1,367.63,Vendido,600000,78000000,,,,
44-3-2,3,2,367.63,Vendido,550000,71500000,,,,
44-3-3,3,3,367.63,Libre,550000,71500000,,,,
44-3-4,3,4,367.63,Libre,550000,71500000,,,,
44-3-5,3,5,367.63,Libre,550000,71500000,,,,
44-3-6,3,6,367.63,Libre,550000,71500000,,,,
44-3-7,3,7,367.63,Libre,550000,71500000,,,,
44-3-8,3,8,367.63,Libre,600000,78000000,,,,
44-3-9,3,9,367.58,Libre,550000,71500000,,,,
44-3-10,3,10,367.58,Libre,500000,65000000,,,,
44-3-11,3,11,367.57,Libre,500000,65000000,,,,
44-3-12,3,12,367.57,Libre,500000,65000000,,,,
44-3-13,3,13,367.57,Libre,500000,65000000,,,,
44-3-14,3,14,367.57,Libre,500000,65000000,,,,
44-3-15,3,15,367.57,Libre,500000,65000000,,,,
44-3-16,3,16,367.57,Libre,550000,71500000,,,,
44-4-1,4,1,396.16,Libre,500000,65000000,,,,
44-4-2,4,2,396.16,Libre,450000,58500000,,,,
44-4-3,4,3,396.16,Libre,450000,58500000,,,,
44-4-4,4,4,396.16,Libre,450000,58500000,,,,
44-4-5,4,5,396.16,Libre,450000,58500000,,,,
44-4-6,4,6,396.16,Libre,450000,58500000,,,,
44-4-7,4,7,396.16,Libre,450000,58500000,,,,
44-4-8,4,8,396.16,Libre,450000,58500000,,,,
44-4-9,4,9,396.16,Libre,450000,58500000,,,,
44-4-10,4,10,396.16,Libre,500000,65000000,,,,
44-5-1,5,1,367.63,Libre,550000,71500000,,,,
44-5-2,5,2,367.63,Libre,500000,65000000,,,,
44-5-3,5,3,367.63,Libre,500000,65000000,,,,
44-5-4,5,4,,Plaza,,,,,,
44-5-5,5,5,367.63,Libre,500000,65000000,,,,
44-5-6,5,6,367.63,Vendido,500000,65000000,,,,
44-5-7,5,7,367.63,Vendido,550000,71500000,,,,
44-5-8,5,8,367.58,Libre,500000,65000000,,,,
44-5-9,5,9,367.58,Libre,450000,58500000,,,,
44-5-10,5,10,367.57,Libre,450000,58500000,,,,
44-5-11,5,11,367.57,Libre,450000,58500000,,,,
44-5-12,5,12,367.57,Libre,450000,58500000,,,,
44-5-13,5,13,367.57,Libre,500000,65000000,,,,
44-6-1,6,1,396.16,Libre,450000,58500000,,,,
44-6-2,6,2,396.16,Libre,400000,52000000,,,,
44-6-3,6,3,396.16,Libre,400000,52000000,,,,
44-6-4,6,4,396.16,Libre,400000,52000000,,,,
44-6-5,6,5,,Plaza,,,,,,
44-6-6,6,6,396.16,Libre,400000,52000000,,,,
44-6-7,6,7,396.16,Libre,400000,52000000,,,,
44-6-8,6,8,396.16,Libre,400000,52000000,,,,
44-6-9,6,9,396.16,Libre,450000,58500000,,,,
44-7-1,7,1,367.63,Libre,500000,65000000,,,,
44-7-2,7,2,367.63,Libre,450000,58500000,,,,
44-7-3,7,3,367.63,Libre,450000,58500000,,,,
44-7-4,7,4,367.63,Libre,450000,58500000,,,,
44-7-5,7,5,367.63,Libre,450000,58500000,,,,
44-7-6,7,6,367.63,Libre,450000,58500000,,,,
44-7-7,7,7,367.63,Libre,450000,58500000,,,,
44-7-8,7,8,367.63,Vendido,500000,65000000,,,,
44-7-9,7,9,367.58,Libre,450000,58500000,,,,
44-7-10,7,10,367.58,Libre,400000,52000000,,,,
44-7-11,7,11,367.57,Libre,400000,52000000,,,,
44-7-12,7,12,367.57,Libre,400000,52000000,,,,
44-7-13,7,13,367.57,Libre,400000,52000000,,,,
44-7-14,7,14,367.57,Libre,400000,52000000,,,,
44-7-15,7,15,367.57,Libre,400000,52000000,,,,
44-7-16,7,16,367.57,Libre,450000,58500000,,,,
44-8-1,8,1,396.16,Libre,400000,52000000,,,,
44-8-2,8,2,396.16,Vendido,350000,45500000,,,,
44-8-3,8,3,396.16,Vendido,350000,45500000,,,,
44-8-4,8,4,396.16,Libre,350000,45500000,,,,
44-8-5,8,5,396.16,Libre,350000,45500000,,,,
44-8-6,8,6,396.16,Libre,350000,45500000,,,,
44-8-7,8,7,396.16,Libre,350000,45500000,,,,
44-8-8,8,8,396.16,Libre,350000,45500000,,,,
44-8-9,8,9,396.16,Libre,350000,45500000,,,,
44-8-10,8,10,396.16,Libre,400000,52000000,,,,
44-9-1,9,1,367.63,Vendido,450000,58500000,,,,
44-9-2,9,2,367.63,Vendido,400000,52000000,,,,
44-9-3,9,3,367.63,Vendido,400000,52000000,,,,
44-9-4,9,4,367.63,Vendido,400000,52000000,,,,
44-9-5,9,5,367.63,Vendido,400000,52000000,,,,
44-9-6,9,6,367.63,Vendido,400000,52000000,,,,
44-9-7,9,7,367.63,Vendido,400000,52000000,,,,
44-9-8,9,8,367.63,Vendido,450000,58500000,,,,
44-9-9,9,9,367.58,Vendido,400000,52000000,,,,
44-9-10,9,10,367.58,Libre,350000,45500000,,,,
44-9-11,9,11,367.57,Libre,350000,45500000,,,,
44-9-12,9,12,367.57,Libre,350000,45500000,,,,
44-9-13,9,13,367.57,Libre,350000,45500000,,,,
